Title,Date,Link,Content
期货 - 美元疲弱，希腊僵局担忧，黄金升逾1%,2015年6月10日,https://cn.investing.com/news/commodities-news/article-165506," 周三由于美元走弱以及希腊债务谈判不确定性，金价至一周高点。
美国早盘，纽交所8月交割的黄金期货升至6月3日以来高点$1,191.80，随后回落至$1,189.00，升..."
期货 - 黄金季度跌幅加大，触及9个月低点,2014年9月30日,https://cn.investing.com/news/commodities-news/article-150303, 周二美元全面全面走强减弱贵金属偏好，黄金期货触及9个月低点。美国早盘，纽交所12月交割的铜期货跌3.0美分，至每磅$3.026。由于中国经济失去势头的迹象，同时由于美元...
"期货 - 美国经济前景乐观，黄金期货跌至$1,200之下",2014年10月6日,https://cn.investing.com/news/commodities-news/article-151188," 周五强劲美国上月就业数据支持了对于美国经济复苏的乐观以及美联储将提前升息的预期，周一黄金期货在$1,200以下加大跌幅。纽交所12月交割的铜期货升1.3美分，升幅0.4..."
期货 - 奥巴马发表讲话，黄金从3个月低点回升,2014年9月11日,https://cn.investing.com/news/commodities-news/article-147154, 美国总统奥巴马授权对叙利亚的伊斯兰国实施空袭，周四黄金期货从3个月低点反弹。欧洲早盘，纽交所12月交割的铜跌4.1美分，跌幅1.3%，报11周低点$3.071，此前官方...
黄金/白银/铜期货 – 一周展望： 2月29日到3月4日,2016年2月28日,https://cn.investing.com/news/commodities-news/article-184106," 周五美国乐观数据引发对于美国经济强度的乐观，支持了美联储加息的看法，美元全面走强，金价大幅下跌。
纽交所大宗商品交易部4月交割的黄金周五跌18.40美元，跌幅1.49..."
期货 - 乌克兰停火协议达成，黄金至11周新低,2014年9月3日,https://cn.investing.com/news/commodities-news/article-145971, 周三消息称乌克兰和俄罗斯达成了停火协议，黄金期货连续第二日触及11周低点。美国早盘，纽交所8月交割的铜期货跌1.2美分，跌幅0.39%至每磅$3.143，因对于中国健康...
期货 - 美联储不确定性，黄金近11月以来最高,2016年1月28日,https://cn.investing.com/news/commodities-news/article-182117," 周三美联储政策声明未能澄清未来加息时间，周四欧洲早盘，黄金近昨日3个月高点。
周三美联储为期两日的会议后一如预期维持利率不变，并称在“密切关注&rdquo..."
黄金/白银/铜期货 – 一周展望： 8月1日到5日,2016年7月31日,https://cn.investing.com/news/commodities-news/article-194813," 周五黄金大涨，收在三周高点，此前数据显示美国第二季度经济增长不及预期，促使市场人士推迟了对于美联储加息的预期。
纽交所12月交割的黄金期货触及7月11日以来最高每金衡..."
"期货 - 美国零售销售数据在即，黄金跌至$1,200以下",2015年4月14日,https://cn.investing.com/news/commodities-news/article-161874," 周二投资者关注稍后美国重磅数据以了解其经济强度和未来货币政策动向更多线索，黄金期货跌至$1,200以下。
欧洲早盘，纽交所6月交割的黄金期货跌至4月1日以来低点$1,..."
黄金/白银/铜期货 – 一周展望： 8月8日到12日,2016年8月7日,https://cn.investing.com/news/commodities-news/article-195373," 周五黄金跌至一周低点，此前数据显示美国7月就业增长超预期，加大了美联储未来几个月加息的可能性。
纽交所12月交割的黄金期货跌至7月29日以来最低每金衡盎司$1,340..."
黄金/白银/铜期货 – 一周展望： 5月30日到6月3日,2016年5月29日,https://cn.investing.com/news/commodities-news/article-190366," 周五美联储主席耶伦称未来几个月加息或为适当，美元飙升，黄金跌至3个月低点。
周五下午，耶伦在哈佛大学的讲话中表示，如果经济和劳动力市场持续改善，未来几个月加息&ldq..."
期货 - 黄金期货跌至逾5个月低点后回升,2016年11月15日,https://cn.investing.com/news/commodities-news/article-202224," 周二欧洲盘口，黄金上扬，终止了连续5日的至5个月低点的下跌，因美元从一年高点回落。
截至2:55AM ET (07:55GMT)，纽交所大宗商品交易部12月黄金升$4..."
期货 - 市场等待美国数据，黄金近5周低点整理,2016年8月30日,https://cn.investing.com/news/commodities-news/article-197114," 周二欧市，黄金近5周低点疲弱整理，因市场关注稍后美国数据以了解世界最大的经济体经济是否足够强劲，可以在未来几周再度加息。
谘商会将在10:00AM ET (14:00..."
期货 - 美联储加息预期升温，黄金至5周低点,2016年8月29日,https://cn.investing.com/news/commodities-news/article-197011," 周一欧市，黄金承压至5周低点，因美联储可能最快于下月加息的预期升温。
纽交所大宗商品交易部12月交割的黄金跌至7月26日以来最低$1,317.20美元。截至3:02A..."
期货 - 市场押注美联储维持政策不变，黄金走高,2016年9月19日,https://cn.investing.com/news/commodities-news/article-198407," 周一金价欧市走高，从逾2周低点回升，因投资者关注本周美联储政策会议。
截至3:59AM ET (07:59GMT)，纽交所大宗商品交易部12月黄金升$9.85美元，升..."
"期货 - 美联储升息前景，黄金几乎未变，近$1,090一线",2015年8月10日,https://cn.investing.com/news/commodities-news/article-169933," 周五美国非农数据发布后，市场继续揣测美联储升息时间，周一黄金期货疲弱整理。
欧洲早盘，纽交所大宗商品交易部12月黄金期货升$0.50，升幅0.05%，报$1,094...."
黄金/白银/铜期货 – 一周展望： 1月12日到16日,2015年1月11日,https://cn.investing.com/news/commodities-news/article-156796," 周五美国最新就业报告显示上月平均收入下跌，表明美联储或将维持更长时间利率不变，黄金升至几乎4周高点。
纽交所4月交割的黄金期货升至12月15日以来高点$1,224.0..."
黄金/白银/铜期货 – 一周展望： 12月21日到25日,2015年12月20日,https://cn.investing.com/news/commodities-news/article-179525," 周五市场消化美联储历史性加息动作，美元走弱，黄金从昨日2周低点回升。
纽交所大宗商品交易部2月交割的黄金周五升$15.40，升幅1.47%，收报$1,065.00。
..."
期货 - 美联储纪要预期相符，黄金亚市走低,2016年1月7日,https://cn.investing.com/news/commodities-news/article-180559," 美联储最新会议纪要显示委员们一致同意加息，周四亚市，黄金下跌。
纽交所大宗商品交易部2月交割的铜跌0.09%至每磅$2.090。
周三公布的美国公开市场委员会12月..."
黄金/白银/铜期货 – 一周展望： 3月14日到18日,2016年3月13日,https://cn.investing.com/news/commodities-news/article-185192," 周五黄金从14个月高点回落，因美元回升、股市走强和油价走高减弱了避险偏好。
纽交所大宗商品交易部4月交割的黄金周五跌13.40，跌幅1.05%，收报1,259.40美..."
黄金/白银/铜期货 – 一周展望： 6月13日到17日,2016年6月12日,https://cn.investing.com/news/commodities-news/article-191356," 美联储未来几个月加息希望落空，黄金大幅收涨。
纽交所大宗商品交易部8月交割的黄金周五升3.2美元，升幅0.25%，收报1,275.9美元，早前至5月17日以来最高12..."
黄金/白银/铜期货 – 一周展望： 4月11日到15日,2016年4月10日,https://cn.investing.com/news/commodities-news/article-187026," 周五由于对美联储今年加息是否如同其所预期的一样的怀疑，黄色金属得到支持，美元全面走弱，金价升至逾一周高点。
纽交所大宗商品交易部6月交割的黄金期货触及3月30日以来最..."
黄金/白银/铜期货 – 一周展望： 1月11日到15日,2016年1月10日,https://cn.investing.com/news/commodities-news/article-180750," 周五数据显示美国12月就业增长超预期，美元走强，黄金从9周高点回落。
劳工部称美国上月经济增长就业292,000，11月为上修的增长252,000。
经济学家之前预..."
黄金/白银/铜期货 – 一周展望： 5月2日到6日,2016年5月1日,https://cn.investing.com/news/commodities-news/article-188480," 周五美元全面走弱，同时迹象表明美联储并不急于加息，贵金属得到支持，黄金飙升至15个月高点。
纽交所大宗商品交易部6月交割的黄金期货触及2015年1月以来最高每金衡盎司..."
黄金/白银/铜期货 – 一周展望： 5月16日到20日,2016年5月15日,https://cn.investing.com/news/commodities-news/article-189385," 周五黄金温和走高，但美国零售销售和消费者信心好于预期，市场重新评估美联储加息时间，黄金涨幅受限。
商务部称，四月零售销售增长1.3%，为一年来最大增幅，因美国开始购买..."
期货 - 美元走弱，市场关注美国数据，黄金走高,2015年2月13日,https://cn.investing.com/news/commodities-news/article-158734," 昨日美国疲弱数据继续影响美元，同时市场关注稍后美国数据，黄金走强。
纽交所4月交割的黄金期货报每金衡盎司$1,230.10，升0.77%。
周四4月合约收涨0.09..."
"期货 - 美国房屋数据好淡不一，黄金仍在$1,300之上",2015年1月21日,https://cn.investing.com/news/commodities-news/article-157418," 周三数据显示美国12月营建许可数量意外下跌，同时房屋开工超预期，美国房屋市场喜忧参半，黄金仍在$1,300之上。
美国早盘，纽交所2月交割的黄金期货升至8月15日以来..."
期货 - 美联储4月升息担忧，黄金至5周低点,2016年3月28日,https://cn.investing.com/news/commodities-news/article-186106," 周一假日交投清淡，黄金期货加大上周跌幅至5周低点，因对于美联储将在4月会议上考虑加息的猜测提振美元。
截至06:50 GMT，即东部时间02:50AM，纽交所大宗商品..."
期货 - 特朗普-希拉里辩论在即，黄金疲弱整理,2016年9月26日,https://cn.investing.com/news/commodities-news/article-198873," 周一北美盘口，黄金小幅疲弱整理，仍近2周高点，因市场焦点转向美国首轮总统大选辩论。
离11月8日美国大选日仅剩6周，市场焦点转向周一晚间首轮美国总统竞选辩论。
该9..."
期货 - 美联储升息预期，黄金近3个月低点,2015年3月9日,https://cn.investing.com/news/commodities-news/article-159878," 周一由于对美国将最快于6月升息的预期，黄金近3个月低点。
美联储升息对于黄金为利空，因为利率的上扬使得贵金属无法和收益类资产抗衡。
欧洲早盘，纽交所4月交割的黄金期..."
期货 - ADP数据加大了加息预期，黄金掉头走低,2015年12月2日,https://cn.investing.com/news/commodities-news/article-178148," 周三美国ADP就业数据好于预期，加强了对于美联储本月加息的预期，金价掉头走低。
就业人数处理公司ADP称上月民营非农就业增长217,000，高于预期的增长190,00..."
期货 - 美国升息延迟希望，黄金至3周高点,2015年8月12日,https://cn.investing.com/news/commodities-news/article-170180," 周三中国贬值人民币的惊人举措引发对于美联储将推迟升息时间至2015年底的希望，金价至三周高点。
美国早盘，纽交所12月交割的黄金期货触及7月20日以来最高每金衡盎司$..."
黄金/白银/铜期货 – 一周展望： 9月28日到10月2日,2015年9月27日,https://cn.investing.com/news/commodities-news/article-173401," 周五乐观美国第二季度数据加大了对于年底加息的希望，黄金期货从昨日1个月高点回落。
纽交所大宗商品交易部12月交割的黄金周五跌$8.20，跌幅0.71%，收报$1,14..."
期货 - 美国零售销售、PPI发布，黄金期货从低点回升,2015年4月14日,https://cn.investing.com/news/commodities-news/article-161887," 周二数据显示美国3月零售销售增长低于预期，黄金期货从盘中低点回升。
美国早盘，纽交所6月交割的黄金期货触及4月1日以来低点$1,183.70，随后回升至$1,190...."
期货 - 美国帝国州数据疲弱，黄金掉头走高,2015年4月15日,https://cn.investing.com/news/commodities-news/article-161970," 周三数据显示纽约联储制造业指数意外下跌，加大了对于美国经济强度的担忧，黄金收复早前失地走高。
欧洲早盘，纽交所6月交割的黄金期货至盘中低点$1,188.50，随后回升..."
黄金/白银/铜期货 – 一周展望： 3月7日到11日,2016年3月6日,https://cn.investing.com/news/commodities-news/article-184689," 周五黄金升至13个月高点，因投资者减弱对于美联储今年加息步伐的预期，此前数据显示美国就业大涨，工资增长下跌。
纽交所大宗商品交易部4月交割的黄金周五升$16.40，升..."
黄金/白银/铜期货 – 一周展望： 5月9日到13日,2016年5月8日,https://cn.investing.com/news/commodities-news/article-188908," 周五数据显示美国四月就业增长不及预期，加大了对于美联储是否会在今年年底之前加息的疑惑，黄金升逾2%。
劳工部称美国上月就业增长160,000，为9月以来最小增幅，并大..."
黄金/白银/铜期货 – 一周展望： 10月26日到30日,2015年10月25日,https://cn.investing.com/news/commodities-news/article-175316," 周五美元全面全面走强减弱贵金属偏好，黄金期货连续第三日下跌，全周大幅走低。
周五纽交所大宗商品交易部12月交割的黄金跌$3.30，跌幅0.28%，收报$1,162.8..."
黄金/白银/铜期货 – 一周展望：  12月28日到1月1日,2015年12月27日,https://cn.investing.com/news/commodities-news/article-179892," 周四美元在圣诞节缩短的交易中走弱，黄金走高。 
美元走弱鼓舞了金属作为避险资产风险偏好并使得以美元计价的商品

对于持有其他币种的投资者来说更加便宜，因此通常为利..."
期货 - ADP就业数据在即，黄金期货近10个月低点,2014年10月1日,https://cn.investing.com/news/commodities-news/article-150499, 周三投资者关注稍后美国重磅数据以了解其经济强度和未来货币政策动向更多线索，黄金期货近10个月低点。欧洲早盘，纽交所12月交割的铜期货升1.4美分，至每磅$3.022。早...
黄金/白银/铜期货 – 一周展望： 10月6日到10日,2014年10月5日,https://cn.investing.com/news/commodities-news/article-151095," 周五强劲美国上月就业数据支持了对于美国经济复苏的乐观以及美联储将提前升息的预期，黄金期货今年以来首次跌至$1,200以下。周五纽交所12月交割的铜期货收报每磅$2.99..."
黄金/白银/铜期货 – 一周展望： 9月5日到18日,2016年9月4日,https://cn.investing.com/news/commodities-news/article-197516," 周五黄金大涨，因美国非农报告弱于预期，减弱了美联储本月稍后加息的可能性。
周五纽交所大宗商品交易部12月黄金升$9.60美元，升幅0.73%，收报$1,326.70美..."
黄金/白银/铜期货 – 一周展望： 9月19日到23日,2016年9月18日,https://cn.investing.com/news/commodities-news/article-198370," 周五黄金跌至2周低点，因美元走强，市场关注本周美联储会议结果。
纽交所大宗商品交易部12月交割的黄金跌至9月1日以来最低$1,309.20美元。
周五价格收在$1,..."
黄金/白银/铜期货 – 一周展望： 3月28日到4月1日,2016年3月27日,https://cn.investing.com/news/commodities-news/article-186075," 周四黄金跌至4周低点，因美联储官员的鹰派讲话引发对于美联储将在4月的会议上郑重考虑加息的猜测，美元得到提振。
纽交所大宗商品交易部4月交割的黄金期货触及2月26日以来..."
黄金/白银/铜期货 – 一周展望： 6月30日到7月4日,2014年6月29日,https://cn.investing.com/news/commodities-news/article-139443, 上周投资者押注美联储将在相当长的时间内维持利率在历史低位，周五黄金期货震荡收高，为连续第四周上扬。纽交所8月交割的铜期货周五升至5月28日以来高点每磅$3.189，随后...
黄金/白银/铜期货 – 一周展望： 7月7日到11日,2014年7月6日,https://cn.investing.com/news/commodities-news/article-139632, 周四强劲美国非农就业数据减弱了贵金属需求，周五黄金期货在清淡的交易中收盘几乎未变。周五纽交所8月交割的铜期货周五升至2月21日以来高点每磅$3.286，随后掉头走低，报...
黄金/白银/铜期货 – 一周展望： 11月9日到13日,2015年11月8日,https://cn.investing.com/news/commodities-news/article-176349," 周五数据显示美国10月就业增长超预期，支持了对于美联储下月加息的预期，黄金跌至3个月低点。
纽交所大宗商品交易部12月交割的黄金周五跌$16.50，跌幅1.49%，收..."
黄金/白银/铜期货 – 一周展望： 12月5日到9日,2016年12月4日,https://cn.investing.com/news/commodities-news/article-203565," 周五金价4日来首度上扬，尽管美国就业报告强劲，但美元下跌给贵金属以支持。
纽交所2月黄金升0.82%报$1,179.00美元。
周四价格跌至2月以来最低$1,160..."
期货 - 黄金持稳于2个月低点之上，聚焦美国非农,2016年9月1日,https://cn.investing.com/news/commodities-news/article-197340," 周四欧市，金价近2个月低点，因投资者关注周五美国非农，希望该数据提供更多线索。
市场一致预期该报告将显示8月就业增长180,000，前一个月为增长255,000。
..."
期货 - 黄金走高，因美元走弱；美国通胀在即,2016年10月18日,https://cn.investing.com/news/commodities-news/article-200274," 周二欧洲盘口，金价走高，因美元从7个月高点回落给贵金属以鼓舞。
截至3:25AM ET (07:25GMT)，纽交所大宗商品交易部12月黄金升$5.80美元，升幅0...."
期货 - 市场认为美国辩论中希拉里获胜，黄金走低,2016年9月27日,https://cn.investing.com/news/commodities-news/article-198944," 周二欧洲盘口，金价下跌，因市场信心改善，市场认为在电视辩论中美国总统候选人希拉里表现好于特朗普。
周一晚间的辩论后，网络押注公司下调了希拉里获胜的赔率，表明其明显获得..."
期货 - 印度需求为焦点，黄金至5 周高点,2014年10月21日,https://cn.investing.com/news/commodities-news/article-152395," 周二市场关注印度婚礼季和排灯节的实物需求，黄金期货升至5周高点。
纽交所12月交割的黄金期货至9月10日以来高点$1250.70。
欧洲早盘，金价报$1,249.2..."
黄金/白银/铜期货 – 一周展望： 8月22日到26日,2016年8月21日,https://cn.investing.com/news/commodities-news/article-196433," 周五金价收低，因投资者消化美联储官员对于央行加息可能性的新一轮讲话。
周五纽交所大宗商品交易部12月黄金跌$11.00美元，跌幅0.81%，收报$1,346.20美元..."
黄金/白银/铜期货 – 一周展望： 11月7日到11日,2016年11月6日,https://cn.investing.com/news/commodities-news/article-201636," 周五尽管美国非农报告乐观，加大对于12月加息期望，但美国总统大选左右信心，黄金走高。
纽交所大宗商品交易部12月交割的黄金周五升$2.5美元，升幅0.19%，收报$1..."
期货 - 耐用品数据疲弱，黄金快速升至盘中高点,2014年10月28日,https://cn.investing.com/news/commodities-news/article-152808," 周二疲弱美国耐用品订单数据减弱了对于其经济强度的乐观，黄金期货至盘中高点。
美国早盘，纽交所12月交割的黄金期货报每金衡盎司$1,233.20，升$3.90，升幅0...."
黄金亚盘：期金升破1240美元  涨势或不可持续,2018年12月4日,https://cn.investing.com/news/commodities-news/article-531663,"英为财情Investing.com – 周二亚盘，因美元随着中美贸易争端缓和而回落，期货黄金价格走强，站上1240美元。
截至北京时间14:47（美国东部时间凌晨01:47），纽约商品期..."
黄金/白银/铜期货 – 一周展望： 7月4日到8日,2016年7月3日,https://cn.investing.com/news/commodities-news/article-192806," 周五黄金大涨至近27个月高点，因美联储未来几个月加息希望破灭，同时市场继续消化英国退欧后政治和经济动态。
周五尾盘，纽交所大宗商品交易部8月黄金升18.40美元，升幅..."
"期货 - 美国数据、乌克兰为焦点，黄金至$1,300之上",2014年8月13日,https://cn.investing.com/news/commodities-news/article-142270," 周三市场等待稍后美国经济数据同时关注乌克兰局势进一步发展，黄金期货在$1,300以上运行。欧洲早盘，纽交所12月交割的铜期货跌2.3美分，跌幅0.72%，报7周低点$3..."
美联储利率观点，美元走弱，黄金亚市走高,2017年11月2日,https://cn.investing.com/news/commodities-news/article-503649," 美联储支持性观点美元短期走弱，投资者称周五非农就业数据将为未来几年的关键导向，周四亚市金价上扬。
纽交所12月交割的美元指数跌0.30%报94.42。
昨日美联储在..."
黄金/白银/铜期货 – 一周展望： 9月15日到19日,2014年9月14日,https://cn.investing.com/news/commodities-news/article-147534, 周五由于美联储提前升息预期继续减弱贵金属偏好，黄金期货触及8个月低点。周五纽交所12月交割的铜期货收涨1.2美分，涨幅0.39%，至每磅$3.106。周四铜期货跌至11...
黄金/白银/铜期货 – 一周展望： 11月30日到12月4日,2015年11月29日,https://cn.investing.com/news/commodities-news/article-177847," 周五金价收在近2010年2月以来低点，因市场人士预计美联储下月将加息。
纽交所大宗商品交易部2月交割的黄金周五跌$13.50，跌幅1.26%，收报$1,056.20。..."
黄金/白银/铜期货 – 一周展望： 10月19日到23日,2015年10月18日,https://cn.investing.com/news/commodities-news/article-174822," 周五黄金期货终止连续5日的上扬，但全周仍然走高，应市场对于美联储将维持利率不变直至明年的预期加大。
周五纽交所大宗商品交易部12月交割的黄金周五跌$4.40，跌幅0...."
黄金/白银/铜期货 – 一周展望： 8月29日到9月2日,2016年8月28日,https://cn.investing.com/news/commodities-news/article-196969," 周五金价窄幅波动，收盘几乎未变，市场在美联储两位高官的讲话后，评估9月加息的可能性。
周五纽交所大宗商品交易部12月黄金升$1.30美元，升幅0.1%，收报$1,32..."
黄金/白银/铜期货 – 一周展望： 9月12日到16日,2016年9月11日,https://cn.investing.com/news/commodities-news/article-197967," 周五黄金连续第三日下跌，因美元走强，同时对于美联储近期加息预期回升。
纽交所大宗商品交易部12月交割的黄金周五跌$9.95，跌幅0.74%，报$1,331.65美元。..."
黄金/白银/铜期货 – 一周展望： 9月26日到30日,2016年9月25日,https://cn.investing.com/news/commodities-news/article-198813," 周五金价走低，但达到几乎两个月来最大周涨幅，因美联储维持利率不变，并下调明年加息次数预期。
贵金属对于美联储利率措施十分敏感，因为利率上升会提升金银等无收益率资产的机..."
黄金/白银/铜期货 – 一周展望： 10月17日到21日,2016年10月16日,https://cn.investing.com/news/commodities-news/article-200144," 周五黄金下跌，因美元走强，同时美联储年前加息预期影响。
纽交所大宗商品交易部12月交割的黄金周五跌$6.00，跌幅0.48%，报$1,251.6美元。
美国坚挺零售..."
黄金/白银/铜期货 – 一周展望： 10月31日到11月4日,2016年10月30日,https://cn.investing.com/news/commodities-news/article-201129," 周五黄金至几乎4周高点，因联邦调查局称将审查更多希拉里的私人邮件，避险需求走强。
该消息引发对于希拉里11月8日总统大选前景的担忧，市场担心可能共和党党魁特朗普将当选..."
黄金/白银/铜期货 – 一周展望： 1月25日到29日,2016年1月24日,https://cn.investing.com/news/commodities-news/article-181785," 周五由于全球股市大涨，同时美元强势，减弱了贵金属偏好，金价走低。
周五对于欧洲和日本央行新刺激措施的预期给全球股市以支持。
全球股市在年初大跌后走强，油价反弹10%..."
期货 - 美国GDP数据发布，黄金跌至盘中低点,2015年8月27日,https://cn.investing.com/news/commodities-news/article-171271," 周四数据显示美国第二季度GDP增长超预期，提振了对于其经济健康度的乐观，支持了美联储今年升息的观点，金价跌至盘中低点。
美国早盘，纽交所Comex交易部12月交割的黄..."
期货 - 避险需求提振黄金至9周高点,2016年1月7日,https://cn.investing.com/news/commodities-news/article-180599," 周四黄金至9周高点，因中国带动的全球股市暴跌导致投资者寻求贵金属以避险。
周四中国股市本周来第二次终止交易，因开盘仅30分钟后大跌逾7%，触发熔断。
中国央行设定官..."
黄金亚盘：期金在1200美元关口下方徘徊 反弹还为时尚早,2018年9月11日,https://cn.investing.com/news/commodities-news/article-525517,"英为财情周二亚盘，期货黄金价格在1200美元关口附近徘徊。
过去几周，市场对避险资产黄金的需求有所增加。然而，尽管亚洲市场（尤其是印度）的购买量增加，但预期黄金价格将强..."
期货黄金亚盘持稳于1240美元附近 市场静待美联储主席鲍威尔证词,2018年7月17日,https://cn.investing.com/news/commodities-news/article-520634,"英为财情Investing.com – 周二亚盘，因美元持稳，市场静待美联储主席杰罗姆·鲍威尔国会作证，期货黄金价格变动不大。
截至北京时间13:53（美国东部时间凌晨01..."
期货 - 美联储纪要指出全球经济不利因素，黄金亚市上扬,2016年7月7日,https://cn.investing.com/news/commodities-news/article-193075," 周四黄金亚市走高，因美联储六月会议纪要指出，今年任何加息动作都将针对全球经济不理因素。
纽交所8月交割的黄金期货报每金衡盎司$1,270.75，升0.27%。
纽交..."
黄金亚盘：期金盘中创逾1周新高 关注美联储货币政策会议纪要,2018年8月22日,https://cn.investing.com/news/commodities-news/article-523505,"英为财情周三亚盘，期货黄金价格继续上涨，投资者等待周三晚些时候美联储8月货币政策会议纪要出炉。
截至北京时间14:00（美国东部时间凌晨02:00），纽约商品交易所Co..."
黄金亚盘：期金价格小幅下跌 分析师称金价未来几周面临双线压力,2018年9月18日,https://cn.investing.com/news/commodities-news/article-526090,"英为财情周二亚盘，期货黄金价格小幅下跌，尽管美元回落。分析师指出，金价未来几周面临双线压力。
截至北京时间14:00（美国东部时间凌晨02:00），纽约商品交易所Com..."
黄金亚盘：阿根廷货币危机愈演愈烈 期金在1200美元下方徘徊,2018年9月5日,https://cn.investing.com/news/commodities-news/article-524961,"英为财情周三亚盘，期货黄金价格基本持平，同时阿根廷货币危机危机愈演愈烈。经济学家预计，阿根廷的货币危机可能导致经济衰退、比索贬值和通胀加剧。
截至北京时间13:35（美..."
美元走低提振期货黄金亚盘小幅上涨 但交易商料好景不长,2018年8月8日,https://cn.investing.com/news/commodities-news/article-522419,"英为财情Investing.com – 周三亚盘，得益于美元走低，期货黄金价格小幅上涨。
截至北京时间14:37（美国东部时间凌晨02:37），纽约商品交易所Comex 12月黄金期货涨..."
特朗普嘴炮将美元从1年高位击落 期货黄金亚盘仍小幅下跌,2018年7月20日,https://cn.investing.com/news/commodities-news/article-520949,"英为财情Investing.com – 周五亚盘，期货黄金跌至1年低点。虽然此前美国总统特朗普批评美联储加息致美股、美元走低，但并没有推动黄金上涨。
截至北京时间14:10（美国东部时间..."
期货 - 美元涨势暂歇，黄金从2周低点回升，重新收复1270,2016年5月11日,https://cn.investing.com/news/commodities-news/article-189136," 周三欧洲盘口，市场继续关注美元走势，黄金期货走高，周二曾跌至两周低点。
周三早盘，衡量美元对贸易权重一篮子6种其他主要币种强度的美元指数终止了6日的上扬，跌至93.9..."
黄金亚盘：美元走弱提振金价小幅上涨 期金升破1210美元,2018年9月20日,https://cn.investing.com/news/commodities-news/article-526306,"英为财情 周四亚盘，因贸易担忧缓和拖累美元走低，黄金价格小幅上涨，延续周三涨势。
截至北京时间13:57（美国东部时间凌晨01:57），纽约商品交易所Comex 12月..."
期货黄金亚盘小幅下跌 强劲美国通胀数据提振美元走强,2018年7月12日,https://cn.investing.com/news/commodities-news/article-520282,"英为财情Investing.com – 周四亚盘，因美国PPI超预期加强了外界对美联储今年将再加息2次的预期，美元维持坚挺，致期货黄金小幅下跌。
美国劳工部周三公布的数据显示，美国6月P..."
期货黄金小幅下跌 日内一度跌破1220美元整数关口,2018年7月31日,https://cn.investing.com/news/commodities-news/article-521733,"英为财情Investing.com –周二亚盘，期货黄金小幅下跌，市场等待美联储货币政策会议。
截至北京时间14:15（美国东部时间凌晨02:15），纽约商品交易所Comex 8月黄金期..."
黄金亚盘：期金跌至1250美元下方 后市关注美联储对明年的加息预期,2018年12月18日,https://cn.investing.com/news/commodities-news/article-532494,"英为财情 周二亚盘，期货黄金下跌，市场静待美联储周三公布利率政策。
截至北京时间15:04（美国东部时间凌晨02:04），英为财情Investing.com的行情信息显..."
期货 - 美元跌至15个月低点，黄金回升至1300美元以上,2016年5月3日,https://cn.investing.com/news/commodities-news/article-188602," 周二美元兑一篮子主要货币跌至15个月低点，欧洲盘口，黄金升至1,300以上。
美元走弱鼓舞了金属作为避险资产风险偏好并使得以美元计价的商品对于持有其他币种的投资者来说..."
黄金亚盘：IMF 2年来首次下调全球经济增长预测 期金反弹5美元,2018年10月9日,https://cn.investing.com/news/commodities-news/article-527549,"英为财情周二亚盘，期货黄金价格小幅上涨。此前有报道称，国际货币基金组织（IMF）下调了对2018年和2019年全球经济增长的预测。
截至北京时间15:03（美国东部时间..."
期货 - 美国初请数据发布，德拉基发表讲话，黄金跌至盘中低点,2014年11月6日,https://cn.investing.com/news/commodities-news/article-153380," 周四数据显示上周美国初请失业金人数下跌超预期，美国早盘，黄金期货跌幅加大，触及盘中低点。
美国早盘，纽交所12月交割的黄金期货报每金衡盎司$1,142.30，跌$3...."
期货 - 美国大选前市场谨慎，黄金涨幅加大；美联储决议在即,2016年11月2日,https://cn.investing.com/news/commodities-news/article-201380," 周三欧洲盘口，黄金涨幅加大至一个月高点，因美国总统大选前谨慎情绪给避险资产以支持。
纽交所大宗商品交易部12月交割的黄金升至10月4日以来最高$1,295.85美元。..."
"期货 - 美联储决议发布，美国大选为焦点，黄金至$1,300美元以上",2016年11月3日,https://cn.investing.com/news/commodities-news/article-201473," 周四欧市，黄金近昨日一个月高点，因美联储表示可能12月加息，同时美国总统大选不确定性笼罩市场前景。
截至4:00AM ET (08:00GMT)，纽交所大宗商品交易部..."
黄金亚盘：期金在1254美元左右徘徊 市场静待FED释放未来加息信号,2018年12月19日,https://cn.investing.com/news/commodities-news/article-532601,"英为财情 周三亚盘，尽管美元小幅走低，但期货黄金价格仍然持稳，交易商等待美联储(FED)为期两天的货币政策会议释放未来加息步伐线索。
截至北京时间14:54（美国东部时..."
期货 - 市场关注美联储利率决议，黄金走高，但涨幅受限,2015年12月16日,https://cn.investing.com/news/commodities-news/article-179217," 周三黄金走高，但市场等待美联储会议结果，央行可能加息，金价涨幅受限。
欧洲早盘，纽约商品交易所大宗商品交易部2月交割的黄金期货升$3.30，升幅0.31%，报$1,0..."
期货黄金亚盘下跌 逼近1220美元 特朗普挡不住美联储加息步伐,2018年7月24日,https://cn.investing.com/news/commodities-news/article-521187,"英为财情Investing.com –周二亚盘，因美元在上周五大跌后企稳并小幅上涨，期货黄金价格下跌，逼近1220美元关口。
截至北京时间13:48（美国东部时间凌晨01:48），纽约商..."
期货黄金持续低迷 美元亚盘持稳于三周高点附近,2018年7月19日,https://cn.investing.com/news/commodities-news/article-520841,"英为财情 周四亚盘，因美元持稳于三周高点附近，期货黄金下跌。美联储主席鲍威尔本周的讲话暗示将继续加息，给黄金价格造成了压力。
截至北京时间13:39（美国东部时间凌晨0..."
